a,n,t,k,l,d,m,r,e,j,s,c,y,p,b,f,h,g,q,v,z,i,x,o,u,w
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.00943396226415094,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.00943396226415094,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0327868852459016,0,0.00943396226415094,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0.00943396226415094,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0.00943396226415094,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0.00943396226415094,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.00819672131147541,0,0.00943396226415094,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.00943396226415094,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.0188679245283019,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.0283018867924528,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0.0476190476190476,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0245901639344262,0,0.0283018867924528,0.046875,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0327868852459016,0,0.0188679245283019,0.046875,0,0,0,0,0,0,0,0,0.0714285714285714,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0.040983606557377,0,0.0188679245283019,0.0625,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.05,0,0,0,0,0,0,0,0
0,0,0.0573770491803279,0,0.0188679245283019,0.078125,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0.0573770491803279,0,0.0283018867924528,0.0625,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0.0491803278688525,0,0.0283018867924528,0.09375,0,0,0,0,0,0,0,0,0.166666666666667,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0.040983606557377,0,0.0283018867924528,0.078125,0,0,0,0,0,0,0.0714285714285714,0,0.142857142857143,0,0.0217391304347826,0.1,0,0,0,0,0,0,0,0
0,0,0.040983606557377,0,0.0471698113207547,0.109375,0,0,0,0,0,0,0.0714285714285714,0,0.142857142857143,0,0.0217391304347826,0.1,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.0377358490566038,0.125,0,0,0,0,0,0,0.0714285714285714,0,0.119047619047619,0.125,0,0.2,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.0471698113207547,0.125,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0.125,0,0.2,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.0163934426229508,0,0.0377358490566038,0.125,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0.125,0,0.15,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.040983606557377,0,0.0566037735849057,0.125,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0.125,0,0.15,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0660377358490566,0.171875,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0.125,0,0.15,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0754716981132076,0.171875,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0660377358490566,0.171875,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0660377358490566,0.171875,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0566037735849057,0.15625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0294117647058824,0,0.0327868852459016,0,0.0471698113207547,0.15625,0,0,0,0,0,0,0,0,0.142857142857143,0.125,0.0217391304347826,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0471698113207547,0.15625,0,0,0,0,0,0,0,0,0.142857142857143,0.125,0.0217391304347826,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0283018867924528,0.15625,0,0,0,0,0,0,0,0,0.142857142857143,0.125,0.0217391304347826,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0188679245283019,0.171875,0,0,0,0,0,0,0,0,0.142857142857143,0.125,0.0434782608695652,0.05,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0245901639344262,0,0.00943396226415094,0.140625,0,0,0,0,0,0,0,0,0.119047619047619,0.125,0.0652173913043478,0.05,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0163934426229508,0,0,0.140625,0,0,0,0,0,0,0,0,0.119047619047619,0.125,0.0652173913043478,0.05,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.00819672131147541,0,0,0.109375,0,0,0,0,0,0,0,0,0.0952380952380952,0,0.0652173913043478,0.05,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.00819672131147541,0,0,0.09375,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.130434782608696,0.05,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.00819672131147541,0,0,0.078125,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.130434782608696,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.108695652173913,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0652173913043478,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.00943396226415094,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.00943396226415094,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0.00943396226415094,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0.00943396226415094,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0.00943396226415094,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0.00943396226415094,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.00819672131147541,0,0.00943396226415094,0.03125,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.00943396226415094,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.0188679245283019,0.046875,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.0283018867924528,0.0625,0,0,0,0.0909090909090909,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0327868852459016,0,0.0188679245283019,0.0625,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.040983606557377,0,0.0188679245283019,0.0625,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0.05,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.040983606557377,0,0.0188679245283019,0.0625,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0.05,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0573770491803279,0,0.0188679245283019,0.046875,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.05,0,0,0,0,0,0,0,0
0,0,0.040983606557377,0,0.0283018867924528,0.046875,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.05,0,0,0,0,0,0,0,0
0,0,0.0491803278688525,0,0.0283018867924528,0.046875,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.05,0,0,0,0,0,0,0,0
0,0,0.040983606557377,0,0.0283018867924528,0.078125,0,0,0,0,0,0,0.0714285714285714,0,0.119047619047619,0,0,0.1,0,0,0,0,0,0,0,0
0,0,0.0327868852459016,0,0.0471698113207547,0.078125,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0,0,0.1,0,0,0,0,0,0,0,0
0,0,0.0245901639344262,0,0.0377358490566038,0.078125,0,0,0,0,0,0,0.0714285714285714,0,0.0952380952380952,0.125,0,0.1,0,0,0,0,0,0,0,0
0,0,0.0163934426229508,0,0.0377358490566038,0.078125,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,0.125,0,0.15,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0163934426229508,0,0.0377358490566038,0.125,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,0.125,0,0.1,0,0,0,0,0,0,0,0
0.0147058823529412,0,0.0327868852459016,0,0.0471698113207547,0.140625,0,0,0,0,0,0,0.0714285714285714,0,0.0476190476190476,0.125,0,0.15,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0566037735849057,0.15625,0,0,0,0,0,0,0.0714285714285714,0,0.0476190476190476,0.125,0,0.15,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0566037735849057,0.140625,0,0,0,0,0,0,0,0,0.0714285714285714,0.125,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0566037735849057,0.140625,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0377358490566038,0.15625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0,0,0.0327868852459016,0,0.0377358490566038,0.171875,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0377358490566038,0.15625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0.0217391304347826,0.1,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.040983606557377,0,0.0283018867924528,0.15625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0.0217391304347826,0,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.0188679245283019,0.15625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0.0217391304347826,0,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0.00943396226415094,0.140625,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0.0217391304347826,0,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0327868852459016,0,0,0.109375,0,0,0,0,0,0,0,0,0.0952380952380952,0.125,0.0652173913043478,0,0,0,0,0,0,0,0,0.0588235294117647
0.0147058823529412,0,0.0163934426229508,0,0,0.09375,0,0,0,0,0,0,0,0,0.0714285714285714,0.125,0.0652173913043478,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0434782608695652,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0.078125,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0652173913043478,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0434782608695652,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
